id,name,type,status,day,month,year,manufacturer,manufacturer_abbr,user,user_abbr,proof,year_first_produced,directproof,fulldate
12442,BTR-70M,Armoured Personnel Carriers,captured,,,,Russia,RU,Russia,RU,https://postimg.cc/MKXLg0xH,1986,https://i.postimg.cc/MKXLg0xH/1000-btr80-capt.jpg,15.10.2022|301
12443,BTR-80,Armoured Personnel Carriers,destroyed,17,3,24,Soviet Union,USSR,Russia,RU,https://postimg.cc/JzD7QRZ7,1986,https://i.postimg.cc/JzD7QRZ7/1063-BTR-80-destr-17-03-24.jpg,17/3/2024
12444,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZRMNRmvg,1986,https://i.postimg.cc/ZRMNRmvg/g433.jpg,CNN|On Scene|28/02/2022|BREAKING|NEWS|CNN ON FRONTLINES OFRUSSIAN INVASION OF KYIV|NND
12445,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/vm1NCSTX,1986,https://i.postimg.cc/vm1NCSTX/87j8.png,03/3/2022|04/3/2022|@WAR_NOTR|CBIOK.info
12446,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/wj4RK6bb,1986,https://i.postimg.cc/wj4RK6bb/235.png,03/3/2022|BoT|Tak.3akoHynnacnacb|1|BoehHaaoepaya|1'
12447,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/FF8stwCs,1986,https://i.postimg.cc/FF8stwCs/5g8.jpg,04/03/2022|乐
12448,BTR-80,Armoured Personnel Carriers,destroyed,20,3,24,Soviet Union,USSR,Russia,RU,https://postimg.cc/26f56gqk,1986,https://i.postimg.cc/26f56gqk/1098-btr80-destr-20-03-24.jpg,20/3/2024
12449,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/02wsWV7w,1986,https://i.postimg.cc/02wsWV7w/dd1.png,06/3/2022|48K views|0:35 / 1:15|4
12450,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/BvQR3vq8,1986,https://i.postimg.cc/BvQR3vq8/43g.png,6/3/2022
12451,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/wjT16cQp,1986,https://i.postimg.cc/wjT16cQp/f246.png,6/3/2022
12452,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/nLZMZG9D,1986,https://i.postimg.cc/nLZMZG9D/4313.png,20/3/2022|P610
12453,BTR-80,Armoured Personnel Carriers,destroyed,2,7,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/7P9LHsq4,1986,https://i.postimg.cc/7P9LHsq4/1052-BTR-80-destr-02-07-22.jpg,2/7/2022
12454,BTR-80,Armoured Personnel Carriers,destroyed,15,2,24,Soviet Union,USSR,Russia,RU,https://postimg.cc/rw7s95y4,1986,https://i.postimg.cc/rw7s95y4/1140-btr80-destr-15-02-24.jpg,15/2/2024
12455,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/y8k7xYxL,1986,https://i.postimg.cc/y8k7xYxL/BTR80.png,27/3/2022
12456,BTR-80,Armoured Personnel Carriers,destroyed,18,2,24,Soviet Union,USSR,Russia,RU,https://postimg.cc/76xBtGmH,1986,https://i.postimg.cc/76xBtGmH/1139-btr82a-destr-18-02-24.jpg,18/2/2024
12457,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/WFgD1hW6,1986,https://i.postimg.cc/hj3VMmVw/4311.png,31.03.2022|gettyimages|Anadolu Agency|1239906746
12458,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/LXvww7xC,1986,https://i.postimg.cc/LXvww7xC/78.jpg,28.03.2022
12459,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/wMjKtQ8w,1986,https://i.postimg.cc/wMjKtQ8w/331.jpg,11.04.2022
12460,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/gJwrJx5M,1986,https://i.postimg.cc/gJwrJx5M/4388.jpg,18.04.2022
12461,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/3rgKVvQM,1986,https://i.postimg.cc/3rgKVvQM/11d.jpg,26.04.2022
12462,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/rpXfYGXY,1986,https://i.postimg.cc/rpXfYGXY/327.jpg,OMIHIBAHH|WNPOMIHIOBAHHS|19.05.22|5090|OPUMIHHGAHHS|50AOBR|CARE|BCEBW|O|BCESMAAWEE|OKO|ORO|XHBnEHHA|183.6K views|0:12 / 0:15
12463,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1530121074515619841,1986,https://twitter.com/UAWeapons/status/1530121074515619841,
12464,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/x8Gj0RZm,1986,https://i.postimg.cc/x8Gj0RZm/b2.jpg,KRAKEN|TEXHIHA|3HNWLEHA|EQUIPMENTDESTROYED|05.06.2022
12465,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1534870120740298752,1986,https://twitter.com/UAWeapons/status/1534870120740298752,
12466,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1539596174243528705,1986,https://twitter.com/UAWeapons/status/1539596174243528705,
12467,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/KjDPMswn,1986,https://i.postimg.cc/KjDPMswn/77j.jpg,24.06.2022
12468,BTR-80,Armoured Personnel Carriers,destroyed,11,10,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/NFRWwz2j,1986,https://i.postimg.cc/NFRWwz2j/1035-btr80-destr-11-10-23.jpg,11/10/2023
12469,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/RALee85/status/1544016163801387009,1986,https://twitter.com/RALee85/status/1544016163801387009,
12470,BTR-80,Armoured Personnel Carriers,destroyed,12,7,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/pTx3gTNc,1986,https://i.postimg.cc/pTx3gTNc/1300-btr80-destr-12-07-22.jpg,12/7/2022
12471,BTR-80,Armoured Personnel Carriers,destroyed,4,3,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/zG1Hw3PM,1986,https://i.postimg.cc/zG1Hw3PM/1027-btr80-destr-04-03-23.jpg,4/3/2023
12472,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/1zg0QzmX,1986,https://i.postimg.cc/1zg0QzmX/1002.jpg,18.07.2022
12473,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y2vd4qQV,1986,https://i.postimg.cc/Y2vd4qQV/1003.jpg,学|12.8Kviews|2:01/ 2:14
12474,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/vHXf2VcH,1986,https://i.postimg.cc/vHXf2VcH/6650.png,07.09:2022
12475,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/zGPf9L2c,1986,https://i.postimg.cc/zGPf9L2c/1008-btr80.jpg,"""HIMARS worked-and calm."" How the""CarpathianSich"" battalion fights near IzyumBattles nearKharkiv|22.06.2022|Bigeo:BaTanbnoH《KapnaTcbka|Ciu》|Panio|CBobona|XAPKIBCbKAO6JIACTb|nUuwCh|D|0:37/5:40|CC"
12476,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/sX8jw3TM,1986,https://i.postimg.cc/sX8jw3TM/1010-btr80.jpg,06.08.2022|t.me/supernova_plus
12477,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/Z90NMhMR,1986,https://i.postimg.cc/rpN9zVGS/BTR-80-truck.png,"5.6.2022|Velyki Prokhody, Kharkiv Region|50.197232,36.325286"
12478,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/v85rRWT8,1986,https://i.postimg.cc/v85rRWT8/1081-BTR-80.jpg,"12/04/2022|Ivanivka, Chernihiv Oblast|YEPHIFIBUNHA|O5OPOHAYKPAIHN|AEHb|COPOKCbOMNM"
12479,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/X7VyTmtx,1986,https://i.postimg.cc/X7VyTmtx/1082-BTR-80.jpg,"10/05/2022|Kakhovka, Kherson Oblast"
12480,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/L6NZRvpS,1986,https://i.postimg.cc/L6NZRvpS/1083-BTR-80.jpg,"10/05/2022|Kakhovka, Kherson Oblast"
12481,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/3x3VvJVv,1986,https://i.postimg.cc/3x3VvJVv/1006-btr-80.jpg,02.09.2022
12482,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZKt1JLLj,1986,https://i.postimg.cc/ZKt1JLLj/1007-btr-80.jpg,02.09.2022
12483,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1573229951393964033,1986,https://twitter.com/UAWeapons/status/1573229951393964033,
12484,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/QxfrHCbZ,1986,https://i.postimg.cc/QxfrHCbZ/1017-btr80-destr.jpg,09.10.2022
12485,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/mD7sDSdm,1986,https://i.postimg.cc/mD7sDSdm/1018-btr80-destr.jpg,See rare access inside a newly liberated Ukrainian town|09.10.2022|MEN|DEVELOPMENTS|ND|NEWLY|DRAFTED|RUSSIANS|AECL|PRISONERS|OF|WAR|NI|UKRAINE|OFFENSIVE|CNA
12486,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/5yX5rQS1,1986,https://i.postimg.cc/5yX5rQS1/44.png,02.09.2022|45OKPEMAAPTNNEPICbKABPNTAAA|3EPOHICNNNYKPAIHN|10.10.2022
12487,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/VkFVpqsK,1986,https://i.postimg.cc/VkFVpqsK/BTR-80-destroyed.png,10.10.2022
12488,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/dQ5BGwPY,1986,https://i.postimg.cc/dQ5BGwPY/1005-btr80-destr.jpg,13.10.2022
12489,BTR-80,Armoured Personnel Carriers,destroyed,20,5,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/Y0bjNHx3,1986,https://i.postimg.cc/Y0bjNHx3/1049-BTR-80-destr-20-05-23.jpg,20/5/2023
12490,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/BZhPcStC,1986,https://i.postimg.cc/BZhPcStC/2022-03-30-btr-80-1.jpg,30/03/2022|Hostomel Aiport
12491,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/tCG10Zfx,1986,https://i.postimg.cc/tCG10Zfx/2022-03-30-btr-80-2.jpg,BepeseHb 2022|Bepe3eHb 2022|335|30/03/2022
12492,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZqSVk63Z,1986,https://i.postimg.cc/ZqSVk63Z/2022-05-08-btr-80.jpg,"08/05/2022|Mariupol,Donetsk Oblast|MITYA_SERGEEV"
12493,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/QtPJC34B,1986,https://i.postimg.cc/QtPJC34B/2022-06-23-btr-80.jpg,"1+1|23/06/2022|VelykiProkhody,KharkivOblast|OFOPOHAYKPAIHN|AkTenauwWindows|AEHDCTO ABAAUATNN|wMewpoBabWindowsnepeneBpaen|lana"
12494,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/GloOouD/status/1620025168382033920,1986,https://twitter.com/GloOouD/status/1620025168382033920,
12495,BTR-80,Armoured Personnel Carriers,destroyed,11,10,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/056Mq5Lk,1986,https://i.postimg.cc/056Mq5Lk/1065-btr80-dam-aband-11-10-23.jpg,11/10/2023
12496,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/vHf9RDy3,1986,https://i.postimg.cc/vHf9RDy3/1010-btr80-destr.jpg,03.09.2022|藍
12497,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/133J931M,1986,https://i.postimg.cc/133J931M/1015-btr80-destr-01-Jul-2022.jpg,23.10.2022
12498,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZK3Xw8RX,1986,https://i.postimg.cc/ZK3Xw8RX/10-19-2022-BTR-80-destroyed-Kherson-region.png,19.10.2022
12499,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/y6gsmSzS,1986,https://i.postimg.cc/y6gsmSzS/10-20-2022-destroyed-Belgorod.png,20.10.2022|Belgorod
12500,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1585316127982305282,1986,https://twitter.com/UAWeapons/status/1585316127982305282,
12501,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/L8MwRvf0,1986,https://i.postimg.cc/L8MwRvf0/1007-btr80-destr.jpg,26.10.2022|5|21|79.2
12502,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/HWf7LmhQ,1986,https://i.postimg.cc/HWf7LmhQ/1009-btr80-destr.jpg,28.10.2022
12503,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1536387180611895296,1986,https://twitter.com/UAWeapons/status/1536387180611895296,
12504,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1588487908713205760,1986,https://twitter.com/UAWeapons/status/1588487908713205760,
12505,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/CxMvT9wg,1986,https://i.postimg.cc/CxMvT9wg/1008-btr80-destr.jpg,08.11.2022
12506,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/FsbTmCKb,1986,https://i.postimg.cc/FsbTmCKb/1006-btr80-destr.jpg,09.11.2022
12507,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1590462176652689408,1986,https://twitter.com/UAWeapons/status/1590462176652689408,
12508,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1590462176652689408,1986,https://twitter.com/UAWeapons/status/1590462176652689408,
12509,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/0ySjTrhx,1986,https://i.postimg.cc/0ySjTrhx/1022-btr80-destr.jpg,11.11.2022|TenerpaMKaHan|@BbIn XepcoH
12510,BTR-80,Armoured Personnel Carriers,destroyed,28,2,23,Soviet Union,USSR,Russia,RU,https://postlmg.cc/0MgmwdJL,1986,https://i.postimg.cc/RFhT2gCV/1007-btr80-destr-28-02-23.jpg,28/2/2023
12511,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/MHF5v47b,1986,https://i.postimg.cc/MHF5v47b/31.jpg,TikTok|@vitushka12_05|01.04.2022
12512,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/qRdgRrD2,1986,https://i.postimg.cc/qRdgRrD2/1005-btr80-destr.jpg,22.11.2022
12513,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/C5YTNK2T,1986,https://i.postimg.cc/C5YTNK2T/03-30-2022-BTR-80-destroyed.png,",t.me/specpro|t.me/speepro"
12514,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/CMqnRjz2,1986,https://i.postimg.cc/CMqnRjz2/11-16-2022-BTR-80-destroyed.png,
12515,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/mrGJfb2m,1986,https://i.postimg.cc/mrGJfb2m/1027-btr80-destr.jpg,09.12.2022
12516,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/5t2vtRg8,1986,https://i.postimg.cc/5t2vtRg8/1011-BTR-80-destr.jpg,09.12.2022
12517,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/0NZ73ywy,1986,https://i.postimg.cc/0NZ73ywy/1015-btr80-destr.jpg,BARANOVOLEKSANDR|shuttersts|BARANOVOLEKSANDR|shutterstock|shutterstsck|shutterstsck|13.12.2022|IMAGEID:2219145607|www.shutterstock.com
12518,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1608913553704226816,1986,https://twitter.com/UAWeapons/status/1608913553704226816,
12519,BTR-80,Armoured Personnel Carriers,destroyed,24,12,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/3JNxjPvX,1986,https://i.postimg.cc/3JNxjPvX/1011-btr80-destr-24-12-22.jpg,24/12/2022
12520,BTR-80,Armoured Personnel Carriers,destroyed,1,12,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/SQDKMyJQ,1986,https://i.postimg.cc/SQDKMyJQ/1026-BTR-80-destr-01-12-22.jpg,1/12/2022
12521,BTR-80,Armoured Personnel Carriers,destroyed,1,3,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/3x1Lfc1w,1986,https://i.postimg.cc/3x1Lfc1w/1004-btr80-destr-01-03-22.jpg,1/3/2022
12522,BTR-80,Armoured Personnel Carriers,destroyed,17,11,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/T3shj0yF,1986,https://i.postimg.cc/T3shj0yF/1001-btr80-destr-17-11-22.jpg,17/11/2022
12523,BTR-80,Armoured Personnel Carriers,destroyed,17,5,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/15bsBJt8,1986,https://i.postimg.cc/15bsBJt8/1009-BTR-80-destr-17-05-23.jpg,17/5/2023
12524,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/6Qbd5XZD,1986,https://i.postimg.cc/6Qbd5XZD/1001-btr80.jpg,03.08.2022
12525,BTR-80,Armoured Personnel Carriers,destroyed,17,1,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZnPxT2Rd,1986,https://i.postimg.cc/ZnPxT2Rd/1010-btr80-destr-17-01-23.jpg,17/1/2023
12526,BTR-80,Armoured Personnel Carriers,destroyed,18,11,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/Fz34mhTS,1986,https://i.postimg.cc/Fz34mhTS/1031-btr80-destr-18-11-22.jpg,18/11/2022
12527,BTR-80,Armoured Personnel Carriers,destroyed,25,1,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/L68byMt3,1986,https://i.postimg.cc/L68byMt3/1002-btr80-destr-25-01-23.jpg,25/1/2023
12528,BTR-80,Armoured Personnel Carriers,destroyed,14,1,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/zvVSm1s5,1986,https://i.postimg.cc/zvVSm1s5/1004-btr80-destr-14-01-23.jpg,14/1/2023
12529,BTR-80,Armoured Personnel Carriers,destroyed,18,7,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/L5TJmfDT,1986,https://i.postimg.cc/L5TJmfDT/1018-ural4320-and-btr80-18-07-23-destr.jpg,18/7/2023
12530,BTR-80,Armoured Personnel Carriers,destroyed,9,3,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/NF2DNdN7,1986,https://i.postimg.cc/NF2DNdN7/1019-btr80-destr-09-03-23.jpg,9/3/2023
12531,BTR-80,Armoured Personnel Carriers,destroyed,18,3,24,Soviet Union,USSR,Russia,RU,https://postimg.cc/XYdTnrRV,1986,https://i.postimg.cc/XYdTnrRV/1051-btr80-destr-18-03-24.jpg,18/3/2024
12532,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/wvzSqrJR,1986,https://i.postimg.cc/wvzSqrJR/548j.png,"23/3/2023|Hegoixann,ocboboniteni,|Henoixannocbo6ogifeni|Heoixann,ocooniτεniiε,)|))"
12533,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/N0Gz4Hdt,1986,https://i.postimg.cc/N0Gz4Hdt/32.png,18.07.2022|H
12534,BTR-80,Armoured Personnel Carriers,destroyed,27,4,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/KjbDpbSg,1986,https://i.postimg.cc/KjbDpbSg/1001-btr-80-destr-27-04-23.jpg,27/4/2023
12535,BTR-80,Armoured Personnel Carriers,destroyed,30,4,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/RFghx6pP,1986,https://i.postimg.cc/RFghx6pP/1000-btr80-destr-30-04-23.jpg,30/4/2023
12536,BTR-80,Armoured Personnel Carriers,destroyed,8,5,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/FRPjvXRY,1986,https://i.postimg.cc/FRPjvXRY/1028-btr80-destr-08-05-23.jpg,8/5/2023
12537,BTR-80,Armoured Personnel Carriers,destroyed,1,6,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/rpPCRrwW,1986,https://i.postimg.cc/rpPCRrwW/1023-btr80-destr-01-06-23.jpg,1/6/2023
12538,BTR-80,Armoured Personnel Carriers,destroyed,22,6,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/ZqXsg0Mq,1986,https://i.postimg.cc/ZqXsg0Mq/1016-BTR-80-destr-22-06-23.jpg,22/6/2023
12539,BTR-80,Armoured Personnel Carriers,destroyed,29,3,25,Soviet Union,USSR,Russia,RU,https://postimg.cc/66Dzfkx1,1986,https://i.postimg.cc/66Dzfkx1/1027-BTR-80-destr-29-03-25.jpg,29/3/2025
12540,BTR-80,Armoured Personnel Carriers,destroyed,26,6,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/mr6b3br4,1986,https://i.postimg.cc/mr6b3br4/1001-btr80-destr-26-06-23.jpg,26/6/2023
12541,BTR-80,Armoured Personnel Carriers,destroyed,30,6,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/dQyBcw0m,1986,https://i.postimg.cc/dQyBcw0m/1025-BTR-80-with-RP-377-UVM-IED-jammer-destr-30-06-23.jpg,30/6/2023
12542,BTR-80,Armoured Personnel Carriers,destroyed,18,9,22,Soviet Union,USSR,Russia,RU,https://postimg.cc/TYZYXrgH,1986,https://i.postimg.cc/TYZYXrgH/1005-BTR-80-destr-18-09-22.jpg,18/9/2022
12543,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1679520414538641408,1986,https://twitter.com/UAWeapons/status/1679520414538641408,
12544,BTR-80,Armoured Personnel Carriers,destroyed,15,6,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/gjVCyBHL,1986,https://i.postimg.cc/gjVCyBHL/1025-btr80-destr-15-06-23.jpg,15/6/2023
12545,BTR-80,Armoured Personnel Carriers,destroyed,16,8,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/V64G5ck3,1986,https://i.postimg.cc/V64G5ck3/1027-BTR-80-destr-16-08-23.jpg,16/8/2023
12546,BTR-80,Armoured Personnel Carriers,destroyed,26,8,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/L4zKSLff,1986,https://i.postimg.cc/L4zKSLff/1000-btr80-destr-26-08-23.jpg,26/8/2023
12547,BTR-80,Armoured Personnel Carriers,destroyed,18,10,24,Soviet Union,USSR,Russia,RU,https://postimg.cc/WbGtTZLw,1986,https://i.postimg.cc/WbGtTZLw/1100-btr80-destr-18-10-24.jpg,18/10/2024
12548,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/q7XzH6M6,1986,https://i.postimg.cc/q7XzH6M6/488.png,23-Apr
12549,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/90nNWSDk,1986,https://i.postimg.cc/90nNWSDk/3280.png,2/7/2023
12550,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/naalsio26/status/1700606079720210486,1986,https://twitter.com/naalsio26/status/1700606079720210486,
12551,BTR-80,Armoured Personnel Carriers,destroyed,13,1,24,Soviet Union,USSR,Russia,RU,https://postimg.cc/fL9PkP3w,1986,https://i.postimg.cc/fL9PkP3w/1047-btr80-destr-13-01-24.jpg,13/1/2024
12552,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://postimg.cc/7PMdpBVq,1986,https://i.postimg.cc/7PMdpBVq/328.png,2022
12553,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/naalsio26/status/1705659369654804499,1986,https://twitter.com/naalsio26/status/1705659369654804499,
12554,BTR-80,Armoured Personnel Carriers,destroyed,,,,Soviet Union,USSR,Russia,RU,https://twitter.com/UAWeapons/status/1713179991641309527,1986,https://twitter.com/UAWeapons/status/1713179991641309527,
12555,BTR-80,Armoured Personnel Carriers,destroyed,11,10,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/5tmS9XQK,1986,https://i.postimg.cc/5tmS9XQK/1002-btr80-destr-11-10-23.jpg,11/10/2023
12556,BTR-80,Armoured Personnel Carriers,destroyed,20,10,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/Z5Hr48dH,1986,https://i.postimg.cc/Z5Hr48dH/1010-1x-mtlb-1x-bmp1-2x-bmp2-1x-btr82a-1x-btr80-destr-20-10-23.jpg,20/10/2023
12557,BTR-80,Armoured Personnel Carriers,destroyed,6,8,23,Soviet Union,USSR,Russia,RU,https://postimg.cc/K8WZkqWS,1986,https://i.postimg.cc/K8WZkqWS/1004-BTR-80-destr-06-08-23.jpg,6/8/2023
